Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_002695.2	2395104	2395403		minus	integration host factor DNA-binding protein alpha subunit	ihfA	913811	protein-coding		NP_310446.1	99	ECs_2419
NC_002695.2	2395408	2397795		minus	phenylalanine tRNA synthetase beta subunit	pheT	912837	protein-coding		NP_310447.1	795	ECs_2420
NC_002695.2	2397810	2398793		minus	phenylalanine tRNA synthetase alpha subunit	pheS	916567	protein-coding		NP_310448.1	327	ECs_2421
NC_002695.2	2399076	2399120		minus	phenylalanyl-tRNA synthetase operon leader peptide	pheM	912940	protein-coding		NP_310449.1	14	ECs_2422
NC_002695.2	2399243	2399599		minus	50S ribosomal subunit protein L20	rplT	912729	protein-coding		NP_310450.1	118	ECs_2423
NC_002695.2	2399652	2399849		minus	50S ribosomal subunit protein L35	rpmI	912347	protein-coding		NP_310451.3	65	ECs_2424
NC_002695.2	2399946	2400488		minus	translation initiation factor IF-3	infC	913250	protein-coding		NP_310452.1	180	ECs_2425
NC_002695.2	2400492	2402420		minus	threonyl-tRNA synthetase	thrS	912923	protein-coding		NP_310453.1	642	ECs_2426
NC_002695.2	2402943	2404841		plus	T3SS effector-like protein EspL	espL1	912976	protein-coding		NP_310454.1	632	ECs_2427
NC_002695.2	2405176	2405934		minus	acid-inducible outer membrane protein	ydiY	914231	protein-coding		NP_310455.1	252	ECs_2428
NC_002695.2	2406221	2407150		plus	6-phosphofructokinase II	pfkB	917124	protein-coding		NP_310456.3	309	ECs_2429
NC_002695.2	2407251	2407541		plus	hypothetical protein	ydiZ	916913	protein-coding		NP_310457.1	96	ECs_2430
NC_002695.2	2407647	2408507		plus	fructosamine kinase family protein	yniA	913778	protein-coding		NP_310458.1	286	ECs_2431
NC_002695.2	2408548	2409084		minus	inner membrane protein	yniB	915477	protein-coding		NP_310459.1	178	ECs_2432
NC_002695.2	2409231	2409899		plus	2-deoxyglucose-6-P phosphatase	yniC	912766	protein-coding		NP_310460.1	222	ECs_2433
NC_002695.2	2410062	2410652		plus	inner membrane protein	ydjM	912517	protein-coding		NP_310461.2	196	ECs_2434
NC_002695.2	2410785	2412176		plus	transporter	ydjN	916911	protein-coding		NP_310462.1	463	ECs_2435
NC_002695.2	2412227	2412982		minus	hypothetical protein	ydjO	917061	protein-coding		NP_310463.3	251	ECs_2436
NC_002695.2	2413271	2413534		minus	cell division modulator	cedA	915364	protein-coding		NP_310464.1	87	ECs_2437
NC_002695.2	2413717	2415978		plus	catalase HPII	katE	916912	protein-coding		NP_310465.1	753	ECs_2438
NC_002695.2	2416025	2416783		minus	chito-oligosaccharide deacetylase	chbG	914120	protein-coding		NP_310466.1	252	ECs_2439
NC_002695.2	2416796	2418148		minus	6-phospho-beta-glucosidase	chbF	914139	protein-coding		NP_310467.1	450	ECs_2440
NC_002695.2	2418254	2419093		minus	repressor of chb operon for N,N'-diacetylchitobiose utilization	chbR	913124	protein-coding		NP_310468.2	279	ECs_2441
NC_002695.2	2419104	2419454		minus	N,N'-diacetylchitobiose-specific enzyme IIA component of PTS	chbA	916949	protein-coding		NP_310469.1	116	ECs_2442
NC_002695.2	2419505	2420863		minus	N,N'-diacetylchitobiose-specific enzyme IIC component of PTS	chbC	916938	protein-coding		NP_310470.1	452	ECs_2443
NC_002695.2	2420948	2421268		minus	N,N'-diacetylchitobiose-specific enzyme IIB component of PTS	chbB	912602	protein-coding		NP_310471.1	106	ECs_2444
NC_002695.2	2421568	2421906		minus	osmotically-inducible lipoprotein	osmE	912936	protein-coding		NP_310472.1	112	ECs_2445
NC_002695.2	2422108	2422935		plus	NAD synthetase	nadE	916936	protein-coding		NP_310473.1	275	ECs_2446
NC_002695.2	2423165	2424052		plus	endonuclease of nucleotide excision repair	cho	912511	protein-coding		NP_310474.1	295	ECs_2447
NC_002695.2	2424012	2424587		minus	cold-shock protein	ves	917112	protein-coding		NP_310475.2	191	ECs_2448
NC_002695.2	2424790	2425275		minus	periplasmic ATP-independent protein refolding chaperone	spy	913975	protein-coding		NP_310476.1	161	ECs_2449
NC_002695.2	2425604	2426572		minus	succinylglutamate desuccinylase	astE	917119	protein-coding		NP_310477.1	322	ECs_2450
NC_002695.2	2426565	2427908		minus	succinylarginine dihydrolase	astB	914117	protein-coding		NP_310478.1	447	ECs_2451
NC_002695.2	2427905	2429383		minus	succinylglutamic semialdehyde dehydrogenase	astD	917113	protein-coding		NP_310479.1	492	ECs_2452
NC_002695.2	2429380	2430414		minus	arginine succinyltransferase	astA	913079	protein-coding		NP_310480.1	344	ECs_2453
NC_002695.2	2430411	2431631		minus	succinylornithine transaminase	astC	917115	protein-coding		NP_310481.1	406	ECs_2454
NC_002695.2	2432077	2432883		plus	exonuclease III	xthA	912924	protein-coding		NP_310482.1	268	ECs_2455
NC_002695.2	2433050	2433760		plus	TVP38/TMEM64 family inner membrane protein	ydjX	912631	protein-coding		NP_310483.2	236	ECs_2456
NC_002695.2	2433765	2434442		plus	ferrodoxin-like lipoprotein	ydjY	913554	protein-coding		NP_310484.2	225	ECs_2457
NC_002695.2	2434457	2435164		plus	TVP38/TMEM64 family inner membrane protein	ydjZ	917012	protein-coding		NP_310485.1	235	ECs_2458
NC_002695.2	2435164	2435712		plus	carboxymuconolactone decarboxylase family protein	ynjA	916971	protein-coding		NP_310486.1	182	ECs_2459
NC_002695.2	2435722	2436888		plus	ABC transporter periplasmic binding protein	ynjB	914179	protein-coding		NP_310487.2	388	ECs_2460
NC_002695.2	2436861	2438396		plus	ABC transporter permease	ynjC	914248	protein-coding		NP_310488.2	511	ECs_2461
NC_002695.2	2438396	2439049		plus	ABC transporter ATPase	ynjD	916952	protein-coding		NP_310489.1	217	ECs_2462
NC_002695.2	2439116	2440423		plus	molybdopterin synthase sulfurtransferase	ynjE	913022	protein-coding		NP_310490.2	435	ECs_2463
NC_002695.2	2440432	2441052		minus	CDP-alcohol phosphatidyltransferase family inner membrane protein	ynjF	912581	protein-coding		NP_310491.2	206	ECs_2464
NC_002695.2	2441139	2441546		plus	CTP pyrophosphohydrolase	nudG	914002	protein-coding		NP_310492.1	135	ECs_2465
NC_002695.2	2441512	2441784		minus	hypothetical protein	ynjH	916934	protein-coding		NP_310493.1	90	ECs_2466
NC_002695.2	2442020	2443363		plus	glutamate dehydrogenase	gdhA	917776	protein-coding		NP_310494.1	447	ECs_2467
NC_002695.2	2443480	2444520		minus	hypothetical protein	ynjI	917131	protein-coding		NP_310495.1	346	ECs_2468
NC_002695.2	2444648	2446609		minus	DNA topoisomerase III	topB	917132	protein-coding		NP_310496.1	653	ECs_2469
NC_002695.2	2446614	2447657		minus	selenophosphate synthase	selD	914210	protein-coding		NP_310497.1	347	ECs_2470
NC_002695.2	2447774	2448325		minus	oxidoreductase	ydjA	916910	protein-coding		NP_310498.1	183	ECs_2471
NC_002695.2	2448486	2450342		plus	protease IV	sppA	917126	protein-coding		NP_310499.1	618	ECs_2472
NC_002695.2	2450458	2451168		plus	putative lipoprotein		912674	protein-coding		NP_310500.3	236	ECs_2473
NC_002695.2	2451300	2452316		plus	cytoplasmic L-asparaginase 1	ansA	916909	protein-coding		NP_310501.1	338	ECs_2474
NC_002695.2	2452327	2452968		plus	nicotinamidase/pyrazinamidase	pncA	917136	protein-coding		NP_310502.2	213	ECs_2475
NC_002695.2	2453061	2454221		minus	uncharacterized gene	ydjE	62676037	pseudogene				ECs_2476
NC_002695.2	2454374	2454700		plus	transposase		912346	protein-coding		NP_310504.1	108	ECs_2477
NC_002695.2	2454700	2455587		plus	IS629 transposase OrfB		914190	protein-coding		NP_310505.1	295	ECs_2478
NC_002695.2	2455850	2456608		minus	transcriptional regulator	ydjF	913658	protein-coding		NP_310506.1	252	ECs_2479
NC_002695.2	2456745	2457725		minus	methylglyoxal reductase	ydjG	913782	protein-coding		NP_310507.1	326	ECs_2480
NC_002695.2	2457735	2458667		minus	sugar kinase	ydjH	914258	protein-coding		NP_310508.1	310	ECs_2481
NC_002695.2	2458672	2459508		minus	aldolase	ydjI	912677	protein-coding		NP_310509.1	278	ECs_2482
NC_002695.2	2459529	2460572		minus	Zn-dependent NAD(P)-binding oxidoreductase	ydjJ	912814	protein-coding		NP_310510.1	347	ECs_2483
NC_002695.2	2460589	2461968		minus	MFS sugar transporter	ydjK	913715	protein-coding		NP_310511.1	459	ECs_2484
NC_002695.2	2461995	2463071		minus	Zn-dependent NAD(P)-binding oxidoreductase	ydjL	913710	protein-coding		NP_310512.1	358	ECs_2485
NC_002695.2	2463441	2463713		minus	hypothetical protein	yeaC	912822	protein-coding		NP_310513.2	90	ECs_2486
NC_002695.2	2463755	2464168		minus	methionine sulfoxide reductase B	msrB	912866	protein-coding		NP_310514.1	137	ECs_2487
NC_002695.2	2464510	2465505		plus	glyceraldehyde-3-phosphate dehydrogenase A	gapA	913285	protein-coding		NP_310515.1	331	ECs_2488
NC_002695.2	2465589	2466473		plus	D-hexose-6-phosphate epimerase-like protein	yeaD	915156	protein-coding		NP_310516.2	294	ECs_2489
NC_002695.2	2466524	2467378		minus	aldo-keto reductase	yeaE	912745	protein-coding		NP_310517.1	284	ECs_2490
NC_002695.2	2467468	2468214		minus	MltA-interacting protein MipA	mipA	912705	protein-coding		NP_310518.1	248	ECs_2491
NC_002695.2	2468650	2470584		plus	protein kinase	yeaG	913722	protein-coding		NP_310519.1	644	ECs_2492
NC_002695.2	2470697	2471980		plus	hypothetical protein	yeaH	912737	protein-coding		NP_310520.1	427	ECs_2493
NC_002695.2	2472259	2473602		plus	membrane-anchored diguanylate cyclase	yeaI	912853	protein-coding		NP_310521.3	447	ECs_2494
NC_002695.2	2473783	2475273		plus	diguanylate cyclase	yeaJ	912760	protein-coding		NP_310522.2	496	ECs_2495
NC_002695.2	2475316	2475819		plus	aminoacyl-tRNA editing domain protein	yeaK	912573	protein-coding		NP_310523.1	167	ECs_2496
NC_002695.2	2476094	2476540		plus	inner membrane protein	yeaL	913210	protein-coding		NP_310525.1	148	ECs_2498
NC_002695.2	2476497	2477315		minus	transcriptional regulator	yeaM	913951	protein-coding		NP_310526.2	272	ECs_2499
NC_002695.2	2477415	2478596		plus	MFS transporter	yeaN	913931	protein-coding		NP_310527.1	393	ECs_2500
NC_002695.2	2478651	2478998		plus	hypothetical protein	yeaO	913675	protein-coding		NP_310528.2	115	ECs_2501
NC_002695.2	2479020	2479274		minus	outer membrane lipoprotein	yoaF	913358	protein-coding		NP_310529.1	84	ECs_2502
NC_002695.2	2479457	2480305		plus	uncharacterized gene	yeaP	62676038	pseudogene				ECs_2503
NC_002695.2	2480749	2480997		minus	hypothetical protein	yeaQ	913024	protein-coding		NP_310531.1	82	ECs_2504
NC_002695.2	2481144	2481326		minus	hypothetical protein	yoaG	916565	protein-coding		NP_310532.1	60	ECs_2505
NC_002695.2	2481330	2481689		minus	hypothetical protein	yeaR	914119	protein-coding		NP_310533.1	119	ECs_2506
NC_002695.2	2481862	2482500		minus	leucine efflux protein	leuE	912651	protein-coding		NP_310534.1	212	ECs_2507
NC_002695.2	2482627	2483550		minus	transcriptional activator of dmlA	dmlR	913737	protein-coding		NP_310535.2	307	ECs_2508
NC_002695.2	2483653	2484738		plus	D-malate oxidase	dmlA	914239	protein-coding		NP_310536.1	361	ECs_2509
NC_002695.2	2484989	2486599		plus	transporter	yeaV	912973	protein-coding		NP_310537.2	536	ECs_2510
NC_002695.2	2486631	2487755		plus	dioxygenase alpha subunit	yeaW	912476	protein-coding		NP_310538.1	374	ECs_2511
NC_002695.2	2487811	2488776		plus	putative dioxygenase beta subunit	yeaX	912664	protein-coding		NP_310539.1	321	ECs_2512
NC_002695.2	2488830	2489945		minus	ribonuclease D	rnd	913837	protein-coding		NP_310540.2	371	ECs_2513
NC_002695.2	2490027	2491778		minus	long-chain-fatty-acid--CoA ligase	fadD	912449	protein-coding		NP_310541.2	583	ECs_2514
NC_002695.2	2491917	2492498		minus	outer membrane lipoprotein	yeaY	912846	protein-coding		NP_310542.1	193	ECs_2515
NC_002695.2	2492538	2493233		minus	tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein	tsaB	915193	protein-coding		NP_310543.1	231	ECs_2516
NC_002695.2	2493291	2495201		minus	ATP-dependent helicase	yoaA	912798	protein-coding		NP_310544.1	636	ECs_2517
NC_002695.2	2495330	2495677		plus	reactive intermediate deaminase	yoaB	912885	protein-coding		NP_310545.3	115	ECs_2518
NC_002695.2	2496099	2496398		plus	hypothetical protein	yoaC	912709	protein-coding		NP_310546.2	99	ECs_2519
NC_002695.2	2496518	2496697		minus	hypothetical protein	yoaH	912673	protein-coding		NP_310547.1	59	ECs_2520
NC_002695.2	2496771	2498132		plus	aminodeoxychorismate synthase subunit I	pabB	914166	protein-coding		NP_310548.1	453	ECs_2521
NC_002695.2	2498136	2498714		plus	coenzyme A pyrophosphatase	nudL	912636	protein-coding		NP_310549.1	192	ECs_2522
NC_002695.2	2498898	2500262		plus	L-serine dehydratase 3	tdcG_1	912552	protein-coding		NP_310550.1	454	ECs_2523
NC_002695.2	2500393	2501991		plus	membrane-anchored cyclic-di-GMP phosphodiesterase	yoaD	912289	protein-coding		NP_310551.2	532	ECs_2524
NC_002695.2	2501995	2503551		minus	membrane protein	yoaE	914066	protein-coding		NP_310552.1	518	ECs_2525
NC_002695.2	2504014	2504985		plus	PTS system mannose-specific IIAB component	manX	912501	protein-coding		NP_310554.1	323	ECs_2527
NC_002695.2	2505048	2505848		plus	mannose-specific enzyme IIC component of PTS	manY	912707	protein-coding		NP_310555.1	266	ECs_2528
NC_002695.2	2505861	2506712		plus	mannose-specific enzyme IID component of PTS	manZ	914171	protein-coding		NP_310556.4	283	ECs_2529
NC_002695.2	2506767	2507225		plus	inner membrane protein	yobD	912870	protein-coding		NP_310557.1	152	ECs_2530
NC_002695.2	2507655	2508221		plus	Mn(2+) efflux pump	mntP	913981	protein-coding		NP_310558.2	188	ECs_2531
NC_002695.2	2508218	2509027		minus	23S rRNA m(1)G745 methyltransferase	rlmA	912722	protein-coding		NP_310559.1	269	ECs_2532
NC_002695.2	2509193	2509402		minus	cold-shock protein	cspC	912295	protein-coding		NP_310560.1	69	ECs_2533
NC_002695.2	2510227	2510514		minus	inner membrane protein	yebO	912296	protein-coding		NP_310562.1	95	ECs_2535
NC_002695.2	2510892	2511131		plus	hypothetical protein	yobH	62676039	protein-coding		YP_009502637.1	79	ECs_5463
NC_002695.2	2511275	2512066		minus	KDG regulon transcriptional repressor	kdgR	912739	protein-coding		NP_310564.1	263	ECs_2537
NC_002695.2	2512243	2513616		plus	transporter	yebQ	912795	protein-coding		NP_310565.2	457	ECs_2538
NC_002695.2	2513662	2514543		minus	endopeptidase	htpX	912682	protein-coding		NP_310566.1	293	ECs_2539
NC_002695.2	2514735	2516783		minus	carboxy-terminal protease for penicillin-binding protein 3	prc	912964	protein-coding		NP_310567.1	682	ECs_2540
NC_002695.2	2516803	2517501		minus	ProP effector	proQ	912783	protein-coding		NP_310568.1	232	ECs_2541
NC_002695.2	2517598	2518149		minus	free methionine-(R)-sulfoxide reductase	msrC	915160	protein-coding		NP_310569.3	183	ECs_2542
NC_002695.2	2518225	2519508		plus	inner membrane PqiA domain protein	yebS	912855	protein-coding		NP_310570.1	427	ECs_2543
NC_002695.2	2519477	2522110		plus	hypothetical protein	yebT	914177	protein-coding		NP_310571.2	877	ECs_2544
NC_002695.2	2522110	2523630		plus	16S rRNA m(5)C1407 methyltransferase	rsmF	915363	protein-coding		NP_310572.3	506	ECs_2545
NC_002695.2	2523748	2523984		plus	hypothetical protein	yebV	914904	protein-coding		NP_310573.2	78	ECs_2546
NC_002695.2	2524005	2524280		plus	hypothetical protein	yebW	914875	protein-coding		NP_310574.1	91	ECs_2547
NC_002695.2	2524281	2524937		minus	serine/threonine-specific protein phosphatase 1	pphA_2	912809	protein-coding		NP_310575.2	218	ECs_2548
NC_002695.2	2525333	2525674		minus	hypothetical protein	yebY	915046	protein-coding		NP_310576.1	113	ECs_2549
NC_002695.2	2525687	2526559		minus	inner membrane protein	yebZ	912377	protein-coding		NP_310577.1	290	ECs_2550
NC_002695.2	2526563	2526937		minus	hypothetical protein	yobA	914269	protein-coding		NP_310578.1	124	ECs_2551
NC_002695.2	2527076	2527306		plus	DNA polymerase III theta subunit HolE	holE	913059	protein-coding		NP_310579.1	76	ECs_2552
NC_002695.2	2527408	2528064		plus	hypothetical protein	yobB	913638	protein-coding		NP_310580.1	218	ECs_2553
NC_002695.2	2528088	2528750		plus	exodeoxyribonuclease X	exoX	913055	protein-coding		NP_310581.1	220	ECs_2554
NC_002695.2	2528747	2530807		minus	protease II	ptrB	912379	protein-coding		NP_310582.1	686	ECs_2555
NC_002695.2	2531016	2531675		minus	inner membrane protein	yebE	913246	protein-coding		NP_310583.1	219	ECs_2556
NC_002695.2	2532002	2532358		minus	extracellular Colicin M immunity family protein	yebF	914104	protein-coding		NP_310584.2	118	ECs_2557
NC_002695.2	2532425	2532715		minus	hypothetical protein	yebG	912752	protein-coding		NP_310585.1	96	ECs_2558
NC_002695.2	2532849	2534027		plus	phosphoribosylglycinamide formyltransferase 2	purT	912498	protein-coding		NP_310586.1	392	ECs_2559
NC_002695.2	2534083	2534724		minus	ketohydroxyglutarate aldolase	eda	912650	protein-coding		NP_310587.1	213	ECs_2560
NC_002695.2	2534761	2536572		minus	6-phosphogluconate dehydratase	edd	912867	protein-coding		NP_310588.1	603	ECs_2561
NC_002695.2	2536807	2538282		minus	glucose-6-phosphate 1-dehydrogenase	zwf	912956	protein-coding		NP_310589.1	491	ECs_2562
NC_002695.2	2538620	2539489		plus	transcriptional regulator	yebK	912646	protein-coding		NP_310590.1	289	ECs_2563
NC_002695.2	2539617	2541059		plus	pyruvate kinase	pykA	913541	protein-coding		NP_310591.1	480	ECs_2564
NC_002695.2	2541190	2542161		minus	myristoyl-acyl carrier protein ACP-dependent acyltransferase	lpxM	913553	protein-coding		NP_310592.1	323	ECs_2565
NC_002695.2	2542281	2543603		minus	murein DD-endopeptidase	mepM	913569	protein-coding		NP_310593.2	440	ECs_2566
NC_002695.2	2543619	2544605		minus	zinc ABC transporter periplasmic binding protein	znuA	912362	protein-coding		NP_310594.4	328	ECs_2567
NC_002695.2	2544630	2545385		plus	zinc ABC transporter ATPase	znuC	913529	protein-coding		NP_310595.1	251	ECs_2568
NC_002695.2	2545382	2546167		plus	zinc ABC transporter permease	znuB	916919	protein-coding		NP_310596.1	261	ECs_2569
NC_002695.2	2546413	2547423		minus	ATP-dependent DNA helicase	ruvB	913568	protein-coding		NP_310597.1	336	ECs_2570
NC_002695.2	2547432	2548043		minus	component of RuvABC resolvasome regulatory subunit	ruvA	913515	protein-coding		NP_310598.1	203	ECs_2571
NC_002695.2	2548318	2548920		plus	hypothetical protein	yebB	913539	protein-coding		NP_310599.2	200	ECs_2572
NC_002695.2	2548922	2549443		minus	component of RuvABC resolvasome	ruvC	912572	protein-coding		NP_310600.1	173	ECs_2573
NC_002695.2	2549478	2550218		minus	hypothetical protein	yebC	912378	protein-coding		NP_310601.1	246	ECs_2574
NC_002695.2	2550247	2550756		minus	dihydroneopterin triphosphate pyrophosphatase	nudB	914189	protein-coding		NP_310602.2	169	ECs_2575
NC_002695.2	2550817	2552589		minus	aspartyl-tRNA synthetase	aspS	914186	protein-coding		NP_310603.1	590	ECs_2576
NC_002695.2	2552899	2553465		plus	isochorismatase family protein	yecD	914157	protein-coding		NP_310604.2	188	ECs_2577
NC_002695.2	2553462	2554280		plus	hypothetical protein	yecE	913980	protein-coding		NP_310605.1	272	ECs_2578
NC_002695.2	2554333	2554728		plus	MAPEG family inner membrane protein	yecN	913033	protein-coding		NP_310606.2	131	ECs_2579
NC_002695.2	2554769	2555512		plus	carboxy-SAM synthase	cmoA	912510	protein-coding		NP_310607.1	247	ECs_2580
