Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NT_033777.3	26637805	26639515	3R	minus	long non-coding RNA:CR46233	lncRNA:CR46233	26067544	lncRNA	NR_133463.1			Dmel_CR46233
NT_033777.3	26640025	26641054	3R	plus	TweedleD	TwdlD	43210	protein-coding	NM_143235.3	NP_651492.1	256	Dmel_CG14243
NT_033777.3	26645282	26681966	3R	minus	beaten path VII	beat-VII	43213	protein-coding	NM_170283.4	NP_733162.2	517	Dmel_CG42242
NT_033777.3	26656440	26657531	3R	plus	Tubby	Tb	43212	protein-coding	NM_143237.4	NP_651494.1	283	Dmel_CG5480
NT_033777.3	26692546	26693590	3R	minus	TweedleQ	TwdlQ	43214	protein-coding	NM_143239.2	NP_651496.1	245	Dmel_CG14250
NT_033777.3	26697697	26714159	3R	minus	amontillado	amon	43215	protein-coding	NM_057970.4	NP_477318.1	654	Dmel_CG6438
NT_033777.3	26715165	26717389	3R	minus	uncharacterized protein	CG6425	43216	protein-coding	NM_143240.3	NP_651497.1	373	Dmel_CG6425
NT_033777.3	26717871	26719806	3R	plus	Yip1-interacting factor 1	Yif1	43217	protein-coding	NM_143241.2	NP_651498.1	402	Dmel_CG5484
NT_033777.3	26719847	26725216	3R	minus	uncharacterized protein, isoform A	CG6420	43218	protein-coding	NM_143242.3	NP_651499.2	909	Dmel_CG6420
NT_033777.3	26726133	26726681	3R	plus	uncharacterized protein	CG14244	50080	protein-coding	NM_144002.3	NP_652259.2	106	Dmel_CG14244
NT_033777.3	26727314	26730117	3R	plus	uncharacterized protein, isoform A	CG14246	3772140	protein-coding	NM_144003.4	NP_652260.1	93	Dmel_CG14246
NT_033777.3	26728727	26729341	3R	plus	uncharacterized protein, isoform A	CG14245	3772449	protein-coding	NM_143243.4	NP_651500.1	103	Dmel_CG14245
NT_033777.3	26735417	26736307	3R	minus	uncharacterized protein, isoform A	CG6403	43220	protein-coding	NM_143244.3	NP_651501.2	153	Dmel_CG6403
NT_033777.3	26737610	26738593	3R	plus	uncharacterized protein	CG14247	43221	protein-coding	NM_143245.3	NP_651502.2	186	Dmel_CG14247
NT_033777.3	26756978	26757912	3R	minus	long non-coding RNA:CR45562	lncRNA:CR45562	19835247	lncRNA	NR_125273.1			Dmel_CR45562
NT_033777.3	26769078	26769828	3R	plus	long non-coding RNA:CR45563	lncRNA:CR45563	19835705	lncRNA	NR_125274.1			Dmel_CR45563
NT_033777.3	26783609	26784208	3R	minus	uncharacterized protein, isoform E	CG42789	10178793	protein-coding	NM_001276062.1	NP_001262991.2	51	Dmel_CG42789
NT_033777.3	26784338	26785753	3R	plus	long non-coding RNA:CR42790	lncRNA:CR42790	10178860	lncRNA	NR_144651.1			Dmel_CR42790
NT_033777.3	26799041	26842403	3R	plus	Toll	Tl	43222	protein-coding	NM_079794.3	NP_524518.1	1097	Dmel_CG5490
NT_033777.3	26842462	26863130	3R	minus	lysosomal enzyme receptor protein	Lerp	43223	protein-coding	NM_170288.3	NP_733167.2	887	Dmel_CG31072
NT_033777.3	26847809	26849236	3R	plus	long non-coding RNA:CR46073	lncRNA:CR46073	26067390	lncRNA	NR_133464.1			Dmel_CR46073
NT_033777.3	26861349	26861407	3R	minus	mir-1012 stem loop	mir-1012	12798273	miRNA	NR_048498.1			Dmel_CR42902
NT_033777.3	26863376	26864559	3R	plus	Integrator 12	IntS12	43227	protein-coding	NM_143250.3	NP_651507.1	328	Dmel_CG5491
NT_033777.3	26864605	26866807	3R	minus	ballchen	ball	43228	protein-coding	NM_143251.1	NP_651508.1	599	Dmel_CG6386
NT_033777.3	26866929	26869220	3R	plus	Histone H2A variant	His2Av	43229	protein-coding	NM_079795.3	NP_524519.1	141	Dmel_CG5499
NT_033777.3	26869238	26871995	3R	minus	Secreted protein, acidic, cysteine-rich	SPARC	43230	protein-coding	NM_143252.4	NP_651509.2	304	Dmel_CG6378
NT_033777.3	26872129	26875742	3R	minus	Ribonuclear protein at 97D	Rb97D	43231	protein-coding	NM_079796.5	NP_524520.1	471	Dmel_CG6354
NT_033777.3	26875852	26876562	3R	plus	male sterile (3) K81	ms(3)K81	43232	protein-coding	NM_143253.2	NP_651510.1	184	Dmel_CG14251
NT_033777.3	26876630	26880459	3R	plus	uncharacterized protein	CG5500	43233	protein-coding	NM_143254.3	NP_651511.1	167	Dmel_CG5500
NT_033777.3	26876771	26881171	3R	minus	rough	ro	43234	protein-coding	NM_079797.3	NP_524521.1	350	Dmel_CG6348
NT_033777.3	26881734	26910997	3R	plus	Transcript 48	T48	43235	protein-coding	NM_079798.3	NP_524522.2	419	Dmel_CG5507
NT_033777.3	26910775	26912886	3R	minus	Ets at 97D	Ets97D	43236	protein-coding	NM_079799.3	NP_524523.2	464	Dmel_CG6338
NT_033777.3	26915761	26945309	3R	plus	uncharacterized protein, isoform A	CG46339	44359	protein-coding	NM_144487.3	NP_652744.2	1071	Dmel_CG46339
NT_033777.3	26945534	26947248	3R	plus	uncharacterized protein	CG14252	43238	protein-coding	NM_143256.2	NP_651513.1	405	Dmel_CG14252
NT_033777.3	26947263	26947334	3R	minus	transfer RNA:Glutamine-TTG 1-2	tRNA:Gln-TTG-1-2	3772562	tRNA				Dmel_CR31071
NT_033777.3	26947512	26947583	3R	minus	transfer RNA:Glutamine-TTG 1-3	tRNA:Gln-TTG-1-3	3772589	tRNA				Dmel_CR31070
NT_033777.3	26947830	26949682	3R	plus	Spag1 axonemal dynein assembly factor	Spag1	43239	protein-coding	NM_143257.3	NP_651514.1	469	Dmel_CG18472
NT_033777.3	26949692	26958491	3R	minus	uncharacterized protein, isoform B	CG6330	43240	protein-coding	NM_143258.3	NP_651515.1	347	Dmel_CG6330
NT_033777.3	26961064	26964817	3R	minus	Tetraspanin 97E	Tsp97E	43241	protein-coding	NM_079800.3	NP_524524.1	228	Dmel_CG6323
NT_033777.3	26965124	26966485	3R	minus	Gustatory receptor 97a	Gr97a	117338	protein-coding	NM_176570.2	NP_788747.1	423	Dmel_CG33083
NT_033777.3	26966930	26977878	3R	plus	uncharacterized protein, isoform A	CG5521	43242	protein-coding	NM_143259.3	NP_651516.1	1958	Dmel_CG5521
NT_033777.3	26978541	26985706	3R	plus	uncharacterized protein, isoform B	CG14253	43243	protein-coding	NM_143260.3	NP_651517.1	399	Dmel_CG14253
NT_033777.3	26978541	26985706	3R	plus	uncharacterized protein	CG46313	30522402	protein-coding	NM_001347791.1	NP_001334703.1	19	Dmel_CG46313
NT_033777.3	26985624	26988517	3R	minus	uncharacterized protein, isoform A	CG31075	43244	protein-coding	NM_170304.2	NP_733183.1	485	Dmel_CG31075
NT_033777.3	26989035	26989852	3R	minus	uncharacterized protein	CG31076	318582	protein-coding	NM_170305.2	NP_733184.2	182	Dmel_CG31076
NT_033777.3	26994832	26996442	3R	plus	TweedleC	TwdlC	43245	protein-coding	NM_143262.3	NP_651519.1	360	Dmel_CG14254
NT_033777.3	26996980	27057935	3R	plus	RYamide receptor	RYa-R	43253	protein-coding	NM_079801.4	NP_524525.3	464	Dmel_CG5811
NT_033777.3	26999752	27002961	3R	plus	uncharacterized protein	CG31077	318583	protein-coding	NM_170306.3	NP_733185.2	988	Dmel_CG31077
NT_033777.3	27003236	27005469	3R	minus	uncharacterized protein	CG6296	43246	protein-coding	NM_143263.1	NP_651520.1	676	Dmel_CG6296
NT_033777.3	27005899	27007055	3R	minus	uncharacterized protein	CG6295	43247	protein-coding	NM_143264.2	NP_651521.1	338	Dmel_CG6295
NT_033777.3	27017180	27018287	3R	minus	uncharacterized protein	CG17192	43248	protein-coding	NM_143265.3	NP_651522.1	337	Dmel_CG17192
NT_033777.3	27018608	27019751	3R	minus	uncharacterized protein	CG17191	43249	protein-coding	NM_143266.1	NP_651523.1	337	Dmel_CG17191
NT_033777.3	27020238	27021378	3R	minus	uncharacterized protein	CG6283	43250	protein-coding	NM_143267.3	NP_651524.1	339	Dmel_CG6283
NT_033777.3	27022071	27023217	3R	minus	uncharacterized protein	CG6277	43251	protein-coding	NM_143268.2	NP_651525.1	341	Dmel_CG6277
NT_033777.3	27024968	27026109	3R	minus	uncharacterized protein	CG6271	43252	protein-coding	NM_143269.3	NP_651526.1	341	Dmel_CG6271
NT_033777.3	27049220	27051004	3R	plus	TweedleT	TwdlT	44790	protein-coding	NM_143742.3	NP_651999.1	286	Dmel_CG5812
NT_033777.3	27057908	27064199	3R	minus	Neprilysin 5	Nep5	43255	protein-coding	NM_143270.3	NP_651527.3	702	Dmel_CG6265
NT_033777.3	27062216	27063059	3R	plus	uncharacterized protein	CG34292	5740196	protein-coding	NM_001104471.2	NP_001097941.1	195	Dmel_CG34292
NT_033777.3	27064990	27070070	3R	minus	spatzle	spz	43256	protein-coding	NM_079802.3	NP_524526.1	326	Dmel_CG6134
NT_033777.3	27065436	27065807	3R	plus	uncharacterized protein	CG43935	14462523	protein-coding	NM_001276075.1	NP_001263004.1	42	Dmel_CG43935
NT_033777.3	27075870	27082818	3R	plus	uncharacterized protein, isoform B	CG14257	43257	protein-coding	NM_143271.3	NP_651528.2	547	Dmel_CG14257
NT_033777.3	27083130	27087778	3R	minus	Cuticular protein 97Ea	Cpr97Ea	43258	protein-coding	NM_143272.2	NP_651529.2	366	Dmel_CG6131
NT_033777.3	27089704	27091130	3R	minus	Cuticular protein 97Eb	Cpr97Eb	43259	protein-coding	NM_143273.3	NP_651530.1	235	Dmel_CG15884
NT_033777.3	27093143	27094224	3R	plus	uncharacterized protein	CG14258	43260	protein-coding	NM_143274.2	NP_651531.1	258	Dmel_CG14258
NT_033777.3	27094533	27095856	3R	plus	uncharacterized protein	CG14259	43261	protein-coding	NM_143275.3	NP_651532.1	289	Dmel_CG14259
NT_033777.3	27095867	27099679	3R	minus	eater	eater	43262	protein-coding	NM_143276.3	NP_651533.3	1074	Dmel_CG6124
NT_033777.3	27101230	27102917	3R	plus	Juvenile hormone binding protein 11	Jhbp11	43263	protein-coding	NM_143277.3	NP_651534.2	271	Dmel_CG17189
NT_033777.3	27102988	27106184	3R	minus	Carbonic anhydrase 9	CAH9	43264	protein-coding	NM_143278.2	NP_651535.1	311	Dmel_CG6074
NT_033777.3	27108467	27112270	3R	minus	genderblind	gb	43265	protein-coding	NM_143279.3	NP_651536.1	517	Dmel_CG6070
NT_033777.3	27109329	27111033	3R	plus	antisense RNA:CR45209	asRNA:CR45209	19835063	antisense_RNA	NR_125275.1			Dmel_CR45209
NT_033777.3	27112566	27115126	3R	plus	uncharacterized protein, isoform C	CG5815	43266	protein-coding	NM_143280.3	NP_651537.3	579	Dmel_CG5815
NT_033777.3	27115152	27116707	3R	minus	uncharacterized protein	CG6066	43267	protein-coding	NM_143281.2	NP_651538.1	463	Dmel_CG6066
NT_033777.3	27116745	27118532	3R	plus	uncharacterized protein	CG5880	43268	protein-coding	NM_143282.4	NP_651539.3	381	Dmel_CG5880
NT_033777.3	27118646	27121590	3R	plus	uncharacterized protein	CG5882	43269	protein-coding	NM_143283.1	NP_651540.1	866	Dmel_CG5882
NT_033777.3	27121618	27124688	3R	minus	uncharacterized protein	CG6059	43270	protein-coding	NM_143284.3	NP_651541.2	884	Dmel_CG6059
NT_033777.3	27124759	27151069	3R	minus	uncharacterized protein, isoform B	CG6051	43271	protein-coding	NM_001104473.2	NP_001097943.1	989	Dmel_CG6051
NT_033777.3	27151662	27157603	3R	plus	Malic enzyme b	Men-b	43936	protein-coding	NM_143702.4	NP_651959.1	617	Dmel_CG5889
NT_033777.3	27157948	27159781	3R	plus	Gram-positive Specific Serine protease	grass	43273	protein-coding	NM_143286.3	NP_651543.1	377	Dmel_CG5896
NT_033777.3	27161158	27162911	3R	plus	uncharacterized protein	CG5909	43274	protein-coding	NM_143287.2	NP_651544.1	381	Dmel_CG5909
NT_033777.3	27163124	27165131	3R	plus	pickpocket 31	ppk31	318575	protein-coding	NM_001104474.1	NP_001097944.1	421	Dmel_CG31065
NT_033777.3	27164708	27165575	3R	minus	uncharacterized protein, isoform A	CG34293	5740555	protein-coding	NM_001104475.1	NP_001097945.1	84	Dmel_CG34293
NT_033777.3	27165716	27167122	3R	plus	spindle D	spn-D	318579	protein-coding	NM_170321.3	NP_733200.1	270	Dmel_CG31069
NT_033777.3	27172090	27194267	3R	minus	Serrate	Ser	43275	protein-coding	NM_079803.3	NP_524527.3	1407	Dmel_CG6127
NT_033777.3	27216304	27218184	3R	minus	long non-coding RNA:CR34006	lncRNA:CR34006	19834888	lncRNA	NR_125276.1			Dmel_CR34006
NT_033777.3	27227070	27228561	3R	minus	uncharacterized protein, isoform A	CG42813	43276	protein-coding	NM_170323.2	NP_733202.2	212	Dmel_CG42813
NT_033777.3	27228673	27229468	3R	minus	uncharacterized protein	CG42814	10178958	protein-coding	NM_001202372.2	NP_001189301.1	237	Dmel_CG42814
NT_033777.3	27229505	27239085	3R	minus	uncharacterized protein, isoform E	CG31064	43277	protein-coding	NM_143288.4	NP_651545.2	862	Dmel_CG31064
NT_033777.3	27233698	27236360	3R	plus	uncharacterized protein, isoform C	CG31068	318578	protein-coding	NM_170326.4	NP_733205.3	751	Dmel_CG31068
NT_033777.3	27239163	27241228	3R	plus	DNA polymerase alpha subunit 2	PolA2	43278	protein-coding	NM_170327.4	NP_733206.3	609	Dmel_CG5923
NT_033777.3	27241267	27242330	3R	plus	uncharacterized protein	CG17991	43279	protein-coding	NM_143290.2	NP_651547.1	294	Dmel_CG17991
NT_033777.3	27242335	27245249	3R	minus	uncharacterized protein, isoform A	CG18766	59150	protein-coding	NM_144400.3	NP_652657.1	308	Dmel_CG18766
NT_033777.3	27245333	27245701	3R	plus	long non-coding RNA:CR46085	lncRNA:CR46085	26067402	lncRNA	NR_133465.1			Dmel_CR46085
NT_033777.3	27246403	27247992	3R	minus	uncharacterized protein	CG5984	43281	protein-coding	NM_143291.2	NP_651548.1	271	Dmel_CG5984
NT_033777.3	27248234	27251007	3R	minus	Tubulin tyrosine ligase-like 6B	TTLL6B	43282	protein-coding	NM_143292.2	NP_651549.1	720	Dmel_CG5987
NT_033777.3	27251112	27256463	3R	plus	Transcription factor IIA L	TfIIA-L	43284	protein-coding	NM_057647.4	NP_476995.1	366	Dmel_CG5930
NT_033777.3	27251131	27253182	3R	minus	pelle	pll	43283	protein-coding	NM_057623.4	NP_476971.1	501	Dmel_CG5974
NT_033777.3	27256595	27264055	3R	minus	without children	woc	47249	protein-coding	NM_080147.3	NP_524886.2	1688	Dmel_CG5965
NT_033777.3	27260050	27261948	3R	plus	antisense RNA:CR44049	asRNA:CR44049	14462524	antisense_RNA	NR_074063.1			Dmel_CR44049
NT_033777.3	27264374	27265430	3R	minus	uncharacterized protein	CG14262	43286	protein-coding	NM_143293.3	NP_651550.1	312	Dmel_CG14262
NT_033777.3	27265457	27266423	3R	plus	uncharacterized protein, isoform A	CG14260	43287	protein-coding	NM_143294.3	NP_651551.1	249	Dmel_CG14260
NT_033777.3	27266326	27273273	3R	minus	lethal (3) malignant brain tumor	l(3)mbt	43288	protein-coding	NM_170330.2	NP_733209.1	1477	Dmel_CG5954
NT_033777.3	27273705	27274565	3R	plus	uncharacterized protein	CG5934	43289	protein-coding	NM_143295.4	NP_651552.1	135	Dmel_CG5934
NT_033777.3	27274794	27277418	3R	plus	uncharacterized protein, isoform C	CG5938	43290	protein-coding	NM_143296.3	NP_651553.2	168	Dmel_CG5938
NT_033777.3	27277249	27282661	3R	minus	martik	mrt	43291	protein-coding	NM_143297.3	NP_651554.1	775	Dmel_CG3361
NT_033777.3	27283780	27287448	3R	plus	uncharacterized protein	CG3368	43292	protein-coding	NM_143298.2	NP_651555.1	1120	Dmel_CG3368
NT_033777.3	27287366	27288526	3R	minus	bigmax	bigmax	43293	protein-coding	NM_143299.3	NP_651556.2	254	Dmel_CG3350
NT_033777.3	27288769	27291592	3R	plus	Hemomucin	Hmu	43294	protein-coding	NM_057811.4	NP_477159.1	579	Dmel_CG3373
NT_033777.3	27291535	27292209	3R	minus	uncharacterized protein, isoform A	CG3348	50082	protein-coding	NM_144004.2	NP_652261.1	98	Dmel_CG3348
NT_033777.3	27294286	27322325	3R	minus	uncharacterized protein	CG3339	43295	protein-coding	NM_001043297.3	NP_001036762.2	4842	Dmel_CG3339
NT_033777.3	27318328	27319246	3R	plus	antisense RNA:CR44287	asRNA:CR44287	19836052	antisense_RNA	NR_125277.1			Dmel_CR44287
NT_033777.3	27329693	27330882	3R	minus	uncharacterized protein	CG3330	43296	protein-coding	NM_143301.3	NP_651558.2	288	Dmel_CG3330
NT_033777.3	27340622	27372574	3R	plus	uncharacterized protein, isoform C	CG42534	43298	protein-coding	NM_143303.3	NP_651560.2	1555	Dmel_CG42534
NT_033777.3	27366658	27368717	3R	minus	uncharacterized protein	CG46335	36786373	protein-coding	NM_001363934.1	NP_001350865.1	23	Dmel_CG46335
NT_033777.3	27368842	27369865	3R	minus	antisense RNA:CR43476	asRNA:CR43476	12798274	antisense_RNA	NR_048501.1			Dmel_CR43476
NT_033777.3	27375088	27437482	3R	minus	sidestep	side	43300	protein-coding	NM_079806.4	NP_524530.2	939	Dmel_CG31062
NT_033777.3	27411671	27412297	3R	plus	long non-coding RNA:CR45991	lncRNA:CR45991	26067313	lncRNA	NR_133466.1			Dmel_CR45991
NT_033777.3	27438871	27440944	3R	minus	uncharacterized protein	CG44290	19835591	protein-coding	NM_001300632.1	NP_001287561.1	69	Dmel_CG44290
NT_033777.3	27440312	27440845	3R	plus	uncharacterized protein	CG43447	12798275	protein-coding	NM_001260407.1	NP_001247336.1	65	Dmel_CG43447
NT_033777.3	27464189	27467080	3R	plus	uncharacterized protein	CG13978	43303	protein-coding	NM_143305.3	NP_651562.2	898	Dmel_CG13978
NT_033777.3	27478675	27482904	3R	plus	Cytochrome P450 6a18	Cyp6a18	43304	protein-coding	NM_143306.3	NP_651563.1	507	Dmel_CG13977
NT_033777.3	27487927	27489968	3R	plus	Gustatory receptor 98a	Gr98a	43305	protein-coding	NM_143307.2	NP_651564.1	391	Dmel_CG13976
NT_033777.3	27501366	27502025	3R	minus	uncharacterized protein, isoform A	CG43139	12798276	protein-coding	NM_001260408.1	NP_001247337.1	111	Dmel_CG43139
NT_033777.3	27502090	27502956	3R	minus	uncharacterized protein	CG5402	43306	protein-coding	NM_143308.2	NP_651565.1	154	Dmel_CG5402
NT_033777.3	27503393	27504101	3R	minus	long non-coding RNA:CR46086	lncRNA:CR46086	26067403	lncRNA	NR_133467.1			Dmel_CR46086
NT_033777.3	27515911	27517257	3R	minus	uncharacterized protein	CG13972	43307	protein-coding	NM_143309.1	NP_651566.1	448	Dmel_CG13972
NT_033777.3	27520866	27533934	3R	plus	uncharacterized protein, isoform D	CG12885	43308	protein-coding	NM_143310.3	NP_651567.3	845	Dmel_CG12885
NT_033777.3	27535831	27537903	3R	minus	long non-coding RNA:CR44289	lncRNA:CR44289	19835819	lncRNA	NR_125278.1			Dmel_CR44289
NT_033777.3	27538233	27539159	3R	plus	long non-coding RNA:CR44288	lncRNA:CR44288	19834894	lncRNA	NR_125279.1			Dmel_CR44288
NT_033777.3	27542497	27543888	3R	plus	Gustatory receptor 98b	Gr98b	117327	protein-coding	NM_170334.1	NP_733213.1	403	Dmel_CG31059
NT_033777.3	27544443	27545836	3R	plus	Gustatory receptor 98c	Gr98c	117336	protein-coding	NM_079807.3	NP_524531.2	408	Dmel_CG31060
NT_033777.3	27546052	27547462	3R	plus	Gustatory receptor 98d	Gr98d	43309	protein-coding	NM_170335.1	NP_733214.1	412	Dmel_CG31061
NT_033777.3	27547775	27559145	3R	minus	Kinesin-like protein at 98A	Klp98A	43310	protein-coding	NM_079808.4	NP_524532.2	1265	Dmel_CG5658
NT_033777.3	27559379	27561319	3R	minus	uncharacterized protein	CG5646	43311	protein-coding	NM_143311.3	NP_651568.1	303	Dmel_CG5646
NT_033777.3	27560928	27560970	3R	minus	small non-coding RNA 157	sncRNA:157	3771904	ncRNA	NR_002502.1			Dmel_CR33707
NT_033777.3	27561675	27582241	3R	minus	widerborst	wdb	43312	protein-coding	NM_143312.4	NP_651569.1	524	Dmel_CG5643
NT_033777.3	27582840	27586376	3R	plus	partner of inscuteable	pins	53569	protein-coding	NM_080260.4	NP_524999.2	658	Dmel_CG5692
NT_033777.3	27586474	27596130	3R	minus	uncharacterized protein	CG5639	43314	protein-coding	NM_143313.2	NP_651570.1	1511	Dmel_CG5639
NT_033777.3	27597563	27607396	3R	minus	distracted	dsd	43315	protein-coding	NM_143314.4	NP_651571.3	1323	Dmel_CG5634
NT_033777.3	27607879	27634932	3R	plus	tusp, isoform D	Tusp	43317	protein-coding	NM_143316.4	NP_651573.4	1432	Dmel_CG5586
NT_033777.3	27623359	27626011	3R	minus	uncharacterized protein	CG5612	43316	protein-coding	NM_143315.2	NP_651572.2	428	Dmel_CG5612
NT_033777.3	27634625	27636060	3R	minus	uncharacterized protein, isoform A	CG5611	43318	protein-coding	NM_143317.3	NP_651574.1	326	Dmel_CG5611
NT_033777.3	27636412	27639871	3R	plus	Mig-2-like	Mtl	43319	protein-coding	NM_079809.3	NP_524533.1	195	Dmel_CG5588
NT_033777.3	27639886	27656996	3R	minus	tau, isoform A	tau	326116	protein-coding	NM_143318.3	NP_651575.1	361	Dmel_CG45110
NT_033777.3	27642466	27642555	3R	minus	mir-1001 stem loop	mir-1001	12798277	miRNA	NR_048502.1			Dmel_CR42993
NT_033777.3	27652760	27653363	3R	plus	Ribosomal protein S10a	RpS10a	43321	protein-coding	NM_143319.4	NP_651576.1	163	Dmel_CG12275
NT_033777.3	27657078	27660177	3R	minus	Myosin alkali light chain 1	Mlc1	43323	protein-coding	NM_057291.4	NP_476639.1	155	Dmel_CG5596
NT_033777.3	27662439	27677099	3R	plus	uncoordinated 80	unc80	43324	protein-coding	NM_143320.4	NP_651577.4	3303	Dmel_CG18437
NT_033777.3	27677522	27679013	3R	plus	Hydroxysteroid dehydrogenase like 2	Hsdl2	43325	protein-coding	NM_143321.3	NP_651578.1	412	Dmel_CG5590
NT_033777.3	27679291	27680336	3R	plus	uncharacterized protein	CG12883	43326	protein-coding	NM_143322.2	NP_651579.1	157	Dmel_CG12883
NT_033777.3	27680431	27682029	3R	minus	Sex combs extra	Sce	43327	protein-coding	NM_058161.4	NP_477509.1	435	Dmel_CG5595
NT_033777.3	27685632	27688134	3R	minus	uncharacterized protein, isoform A	CG31055	318574	protein-coding	NM_170346.2	NP_733225.1	415	Dmel_CG31055
NT_033777.3	27685962	27692790	3R	plus	uncharacterized protein	CG12880	43328	protein-coding	NM_143323.4	NP_651580.3	330	Dmel_CG12880
NT_033777.3	27694318	27694541	3R	plus	uncharacterized protein	CG43319	12798278	protein-coding	NM_001260411.1	NP_001247340.1	57	Dmel_CG43319
NT_033777.3	27694883	27695057	3R	plus	Accessory gland protein 98AB	Acp98AB	12798279	protein-coding	NM_001276097.2	NP_001263026.1	25	Dmel_CG43619
NT_033777.3	27695235	27696531	3R	plus	HSPB1 associated protein 1	HSPBAP1	43329	protein-coding	NM_143324.3	NP_651581.2	398	Dmel_CG43320
NT_033777.3	27696466	27700110	3R	minus	ALG-2 interacting protein X	ALiX	43330	protein-coding	NM_143325.4	NP_651582.1	836	Dmel_CG12876
NT_033777.3	27700361	27703445	3R	plus	barentsz	btz	43331	protein-coding	NM_079810.5	NP_524534.1	761	Dmel_CG12878
NT_033777.3	27703379	27706751	3R	minus	Carnitine O-octanoyltransferase	CROT	43332	protein-coding	NM_170351.2	NP_733230.1	618	Dmel_CG12428
NT_033777.3	27707100	27710857	3R	plus	uncharacterized protein	CG12877	43333	protein-coding	NM_001038984.3	NP_001034073.1	991	Dmel_CG12877
NT_033777.3	27736538	27748366	3R	plus	Ets at 98B	Ets98B	43334	protein-coding	NM_079811.4	NP_524535.2	518	Dmel_CG5583
NT_033777.3	27767966	27905843	3R	minus	uncharacterized protein, isoform A	CG34353	5740590	protein-coding	NM_001104479.2	NP_001097949.1	566	Dmel_CG34353
NT_033777.3	27845089	27845414	3R	plus	Odorant receptor 98a pseudogene	Or98P	3772262	pseudogene				Dmel_CR33345
NT_033777.3	27845950	27847260	3R	plus	Odorant receptor 98a	Or98a	43341	protein-coding	NM_079812.2	NP_524536.2	397	Dmel_CG5540
